id,prompt,accepted_code,rejected_code
525,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Longest equal substring with cost less than K.
def solve(X, Y, N, K):[/INST]
","def solve(X, Y, N, K):
    count = [0] * (N + 1)
    sol = 0
    count[0] = 0
    for i in range(1, N + 1):
        count[i] = (count[i - 1] + abs(ord(X[i - 1]) - ord(Y[i - 1])))
    j = 0
    for i in range(1, N + 1):
        while ((count[i] - count[j]) > K):
            j += 1
        sol = max(sol, i - j)
    return sol


if __name__ == '__main__':
    N = 4
    X = ""abcd""
    Y = ""bcde""
    K = 3
    print(solve(X, Y, N, K))
","def solve(X, Y, N, K):
    # Initialize the dp table with 0s
    dp = [[0] * (N + 1) for _ in range(N + 1)]

    # Loop through each row and column of the table
    for i in range(1, N + 1):
        for j in range(1, N + 1):
            # If the current character is the same as the previous character, the cost is 0
            if X[i - 1] == Y[j - 1]:
                dp[i][j] = dp[i - 1][j - 1]
            # If the current character is not the same as the previous character, the cost is 1
            else:
                dp[i][j] = max(dp[i - 1][j], dp[i][j - 1])

    # Initialize the longest equal substring with cost less than K
    longest_substring = """"
    current_cost = 0

    # Loop through each row of the table
    for i in range(1, N + 1):
        # If the current cost is less than K, try to extend the longest equal substring
        if current_cost < K:
            # If the current character is the same as the previous character, extend the longest equal substring
            if X[i - 1] == Y[i]:
                longest_substring += X[i - 1]
                current_cost += 1
            # If the current character is not the same as the previous character, reset the longest equal substring
            else:
                longest_substring = """"
                current_cost = 0

    return longest_substring
"
526,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Jaro and Jaro.
from math import floor


def jaro_distance(s1, s2):[/INST]
","from math import floor


def jaro_distance(s1, s2):
    if (s1 == s2):
        return 1.0
    len1 = len(s1)
    len2 = len(s2)
    if (len1 == 0 or len2 == 0):
        return 0.0
    max_dist = (max(len(s1), len(s2)) // 2) - 1
    match = 0
    hash_s1 = [0] * len(s1)
    hash_s2 = [0] * len(s2)
    for i in range(len1):
        for j in range(max(0, i - max_dist), min(len2, i + max_dist + 1)):
            if (s1[i] == s2[j] and hash_s2[j] == 0):
                hash_s1[i] = 1
                hash_s2[j] = 1
                match += 1
                break
    if (match == 0):
        return 0.0
    t = 0
    point = 0
    for i in range(len1):
        if (hash_s1[i]):
            while (hash_s2[point] == 0):
                point += 1
            if (s1[i] != s2[point]):
                point += 1
                t += 1
            else:
                point += 1
        t /= 2
    return ((match / len1 + match / len2 + (match - t) / match) / 3.0)


def jaro_Winkler(s1, s2):
    jaro_dist = jaro_distance(s1, s2)
    if (jaro_dist > 0.7):
        prefix = 0
        for i in range(min(len(s1), len(s2))):
            if (s1[i] == s2[i]):
                prefix += 1
            else:
                break
        prefix = min(4, prefix)
        jaro_dist += 0.1 * prefix * (1 - jaro_dist)
    return jaro_dist


if __name__ == ""__main__"":
    s1 = ""TRATE""
    s2 = ""TRACE""
    print(""Jaro-Winkler Similarity ="", jaro_Winkler(s1, s2))
","from math import floor


def jaro_distance(s1, s2):
    if len(s1) == 0 or len(s2) == 0:
        return 0.0

    # Initialize the variables
    matches = 0
    m = [[0 for _ in range(len(s2) + 1)] for _ in range(len(s1) + 1)]

    # Loop through the characters of both strings
    for i in range(len(s1)):
        for j in range(len(s2)):
            if s1[i] == s2[j]:
                m[i+1][j+1] = m[i][j] + 1
                matches += 1
            else:
                m[i+1][j+1] = max(m[i][j+1], m[i+1][j])

    # Calculate the Jaro distance
    p = (matches / len(s1)) + (matches / len(s2))
    return p - (m[len(s1)][len(s2)] / len(s1))
"
530,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Print the frequency of each character in Alphabetical order.
MAX = 26


def compressString(s, n):[/INST]
","MAX = 26


def compressString(s, n):
    freq = [0] * MAX
    for i in range(n):
        freq[ord(s[i]) - ord('a')] += 1
    for i in range(MAX):
        if (freq[i] == 0):
            continue
        print((chr)(i + ord('a')), freq[i], end="" "")


if __name__ == ""__main__"":
    s = ""geeksforgeeks""
    n = len(s)
    compressString(s, n)
","MAX = 26


def compressString(s, n):
    # Create a dictionary to store the frequency of each character
    freq = {}
    for i in range(n):
        if s[i] in freq:
            freq[s[i]] += 1
        else:
            freq[s[i]] = 1
    
    # Sort the dictionary by value
    sorted_freq = sorted(freq.items(), key=lambda x: x[1], reverse=True)
    
    # Print the frequency of each character in alphabetical order
    for i in range(n):
        print(sorted_freq[i][0], end="" "")
    print()
"
531,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Find the number obtained after concatenation of binary representation of M and N.
import math


def decBinary(arr, n):[/INST]
","import math


def decBinary(arr, n):
    k = int(math .log2(n))
    while (n > 0):
        arr[k] = n % 2
        k = k - 1
        n = n // 2


def binaryDec(arr, n):
    ans = 0
    for i in range(0, n):
        ans = ans + (arr[i] << (n - i - 1))
    return ans


def concat(m, n):
    k = int(math .log2(m)) + 1
    l = int(math .log2(n)) + 1
    a = [0 for i in range(0, k)]
    b = [0 for i in range(0, l)]
    c = [0 for i in range(0, k + l)]
    decBinary(a, m)
    decBinary(b, n)
    iin = 0
    for i in range(0, k):
        c[iin] = a[i]
        iin = iin + 1
    for i in range(0, l):
        c[iin] = b[i]
        iin = iin + 1
    return (binaryDec(c, k + l))


m = 4
n = 5
print(concat(m, n))
","import math


def decBinary(arr, n):
    result = 0
    for i in range(n):
        result += arr[i] * 2 ** (n - i - 1)
    return result
"
539,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Minimum characters that are to be inserted such that no three consecutive characters are same.
def getCount(str1, n):[/INST]
","def getCount(str1, n):
    cnt = 0
    i = 0
    while (i < n - 2):
        if (str1[i] == str1[i + 1] and str1[i] == str1[i + 2]):
            cnt += 1
            i = i + 2
        else:
            i += 1
    return cnt


str1 = ""aabbbcc""
n = len(str1)
print(getCount(str1, n))
","def get_count(str1, n):
    count = 0
    for i in range(n - 2):
        if str1[i]!= str1[i + 1] and str1[i + 1]!= str1[i + 2]:
            count += 1
    return count
"
544,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Check if expression contains redundant bracket or not.
def IsRedundantBraces(A):[/INST]
","def IsRedundantBraces(A):
    a, b = 0, 0
    for i in range(len(A)):
        if (A[i] == '(' and A[i + 2] == ')'):
            return True
        if (A[i] == '*' or A[i] == '+' or A[i] == '-' or A[i] == '/'):
            a += 1
        if (A[i] == '('):
            b += 1
    if (b > a):
        return True
    return False


if __name__ == '__main__':
    A = ""(((a+b) + c) + d)""
    if (IsRedundantBraces(A)):
        print(""YES"")
    else:
        print(""NO"")
","def is_redundant_braces(expression):
    # Check if the expression is a string
    if not isinstance(expression, str):
        return False

    # Remove any whitespace from the expression
    expression = expression.replace("" "", """")

    # Check if the expression is a valid Python expression
    try:
        ast.parse(expression, mode=""eval"")
    except SyntaxError:
        return False

    # Check if the expression contains redundant braces
    if expression.count(""{"") > expression.count(""}""):
        return True
    else:
        return False
"
548,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Check whether str1 can be converted to str2 with the given operations.
def canConvert(str1, str2):[/INST]
","def canConvert(str1, str2):
    i, j = 0, 0
    while (i < len(str1) and j < len(str2)):
        if (str1[i] != str2[j]):
            if (str1[i] == '0' and str2[j] == '1' and i +
                    1 < len(str1) and str1[i + 1] == '0'):
                i += 2
                j += 1
            else:
                return False
        else:
            i += 1
            j += 1
    if (i == len(str1) and j == len(str2)):
        return True
    return False


str1 = ""00100""
str2 = ""111""
if (canConvert(str1, str2)):
    print(""Yes"")
else:
    print(""No"")
","def canConvert(str1, str2):
    if len(str1)!= len(str2):
        return False
    for i in range(len(str1)):
        if str1[i]!= str2[i] and str2[i]!= ""?"":
            return False
    return True
"
552,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Number of character corrections in the given strings to make them equal.
def minOperations(n, a, b, c):[/INST]
","def minOperations(n, a, b, c):
    ans = 0
    for i in range(n):
        x = a[i]
        y = b[i]
        z = c[i]
        if (x == y and y == z):
            continue
        elif (x == y or y == z or x == z):
            ans += 1
        else:
            ans += 2
    return ans


if __name__ == '__main__':
    a = ""place""
    b = ""abcde""
    c = ""plybe""
    n = len(a)
    print(minOperations(n, a, b, c))
","def minOperations(n, a, b, c):
    count = 0
    for i in range(n):
        if a[i]!= b[i]:
            count += 1
        if b[i]!= c[i]:
            count += 1
    return count
"
553,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Check if string can be made lexicographically smaller by reversing any substring.
def check(s):[/INST]
","def check(s):
    n = len(s)
    for i in range(n - 1):
        if (s[i] > s[i + 1]):
            return True
    return False


if __name__ == '__main__':
    s = ""geeksforgeeks""
    if (check(s)):
        print(""Yes"")
    else:
        print(""No"")
","def check(s):
    for i in range(len(s) // 2):
        if s[i]!= s[-i-1]:
            return False
    return True
"
557,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# Minimize ASCII values sum after removing all occurrences of one character.
import sys


def getMinimizedSum(string, length):[/INST]
","import sys


def getMinimizedSum(string, length):
    maxVal = -(sys .maxsize - 1)
    sum = 0
    occurrences = [0] * 26
    for i in range(length):
        occurrences[ord(string[i]) - ord('a')] += 1
        sum += ord(string[i])
    for i in range(26):
        count = occurrences[i] * (i + ord('a'))
        maxVal = max(maxVal, count)
    return (sum - maxVal)


if __name__ == ""__main__"":
    string = ""geeksforgeeks""
    length = len(string)
    print(getMinimizedSum(string, length))
","import sys


def getMinimizedSum(string, length):
    # Create a list of ASCII values for the input string
    ascii_values = [ord(char) for char in string]

    # Initialize the minimum sum to infinity
    min_sum = float('inf')

    # Iterate over all possible characters
    for char in range(length):
        # Create a new list of ASCII values by removing all occurrences of the current character
        new_ascii_values = [value for value in ascii_values if value!= char]

        # Calculate the sum of the new list of ASCII values
        sum = sum(new_ascii_values)

        # Update the minimum sum if the current sum is less than the minimum sum
        if sum < min_sum:
            min_sum = sum

    return min_sum
"
565,"<s>[INST]<<SYS>>
Provide answers in Python. Wrap around code in [PYTHON] and [/PYTHON]. Don't write any comments in generated code.
<</SYS>>

# K length words that can be formed from given characters without repetition.
import math as mt


def findPermutation(string, k):[/INST]
","import math as mt


def findPermutation(string, k):
    has = [False for i in range(26)]
    cnt = 0
    for i in range(len(string)):
        if (has[ord(string[i]) - ord('a')] == False):
            cnt += 1
            has[ord(string[i]) - ord('a')] = True
    ans = 1
    for i in range(2, cnt + 1):
        ans *= i
    for i in range(cnt - k, 1, -1):
        ans //= i
    return ans


string = ""geeksforgeeks""
k = 4
print(findPermutation(string, k))
","import math as mt


def find_permutation(string, k):
    # Calculate the number of permutations possible
    num_permutations = mt.factorial(len(string)) / (mt.factorial(len(string) - k) * mt.factorial(k))

    # Initialize an empty list to store the permutations
    permutations = []

    # Iterate through the possible permutations
    for i in range(num_permutations):
        # Get the current permutation as a string
        current_permutation = ''.join(sorted(string))

        # Add the permutation to the list if it has the correct length
        if len(current_permutation) == k:
            permutations.append(current_permutation)

    # Return the list of permutations
    return permutations
"
